NUTS3;NUTS-3 LATIN;NUTS2;NUTS-2 LATIN;NUTS-1;Urban/Rural;Metropolitaans;Maritiem
IS001 - Höfuðborgarsvæði;null;IS00 - Ísland;null;IS0 - Ísland;;;
IS002 - Landsbyggð;null;IS00 - Ísland;null;IS0 - Ísland;;;
