NUTS3;NUTS-3 LATIN;NUTS2;NUTS-2 LATIN;NUTS-1;Urban/Rural;Metropolitaans;Maritiem
EE001 - Põhja-Eesti;null;EE00 - Eesti;null;EE0 - EESTI;;;
EE004 - Lääne-Eesti;null;EE00 - Eesti;null;EE0 - EESTI;;;
EE006 - Kesk-Eesti;null;EE00 - Eesti;null;EE0 - EESTI;;;
EE007 - Kirde-Eesti;null;EE00 - Eesti;null;EE0 - EESTI;;;
EE008 - Lõuna-Eesti;null;EE00 - Eesti;null;EE0 - EESTI;;;
