NUTS3;NUTS-3 LATIN;NUTS2;NUTS-2 LATIN;NUTS-1;Urban/Rural;Metropolitaans;Maritiem
LV003 - Kurzeme;null;LV00 - Latvija;null;LV0 - LATVIJA;;;
LV005 - Latgale;null;LV00 - Latvija;null;LV0 - LATVIJA;;;
LV006 - Rīga;null;LV00 - Latvija;null;LV0 - LATVIJA;;;
LV007 - Pierīga;null;LV00 - Latvija;null;LV0 - LATVIJA;;;
LV008 - Vidzeme;null;LV00 - Latvija;null;LV0 - LATVIJA;;;
LV009 - Zemgale;null;LV00 - Latvija;null;LV0 - LATVIJA;;;
